#sample noise bias chi2_TATT chi2_NLA bayes_fac bayes_fac_err
2.400000000000000000e+01 9.100000000000000000e+01 2.027249999999999996e+00 1.950138074686601612e+02 4.532398074686607288e+02 9.862054005577613030e-62 9.862054005577613030e-62
2.400000000000000000e+01 9.500000000000000000e+01 2.079810000000000159e+00 2.025478074686607215e+02 4.521118074686610271e+02 7.497159968242332754e-60 7.497159968242332754e-60
2.400000000000000000e+01 9.900000000000000000e+01 2.571629999999999860e+00 1.989598074686609834e+02 4.366818074686607360e+02 2.794823619651332251e-57 2.794823619651332251e-57
2.400000000000000000e+01 4.000000000000000000e+00 1.667810000000000015e+00 2.379838074686604159e+02 4.593638074686605250e+02 9.884953178232287643e-54 9.884953178232287643e-54
2.400000000000000000e+01 8.000000000000000000e+00 1.991940000000000044e+00 2.122118074686604814e+02 4.703518074686608088e+02 1.029537189748698040e-61 1.029537189748698040e-61
2.400000000000000000e+01 1.200000000000000000e+01 3.907439999999999802e+00 2.352798074686606924e+02 5.375898074686601831e+02 2.637839737312311930e-71 2.637839737312311930e-71
2.400000000000000000e+01 1.600000000000000000e+01 3.358880000000000088e+00 2.052638074686601612e+02 4.905878074686606851e+02 1.287393882610482865e-67 1.287393882610482865e-67
2.400000000000000000e+01 2.000000000000000000e+01 2.815809999999999924e+00 1.977778074686602849e+02 4.652678074686609762e+02 9.600974943225913066e-64 9.600974943225913066e-64
2.400000000000000000e+01 2.400000000000000000e+01 2.585379999999999789e+00 2.346838074686602340e+02 4.624678074686607943e+02 4.021274181400585372e-55 4.021274181400585372e-55
2.400000000000000000e+01 2.800000000000000000e+01 2.581690000000000040e+00 2.094018074686609907e+02 4.528118074686608452e+02 1.626375780819480397e-58 1.626375780819480397e-58
2.400000000000000000e+01 3.200000000000000000e+01 2.138310000000000155e+00 2.423858074686604596e+02 4.398518074686608088e+02 1.541110348273970198e-48 1.541110348273970198e-48
2.400000000000000000e+01 3.600000000000000000e+01 3.317880000000000162e+00 2.388398074686601831e+02 5.640898074686601831e+02 2.753535619814223287e-76 2.753535619814223287e-76
2.400000000000000000e+01 4.000000000000000000e+01 2.725630000000000219e+00 1.889858074686608234e+02 5.106058074686607142e+02 1.690967199858813637e-75 1.690967199858813637e-75
2.400000000000000000e+01 4.400000000000000000e+01 3.731689999999999952e+00 2.213678074686604305e+02 5.034538074686606706e+02 6.498815495836522581e-67 6.498815495836522581e-67
2.400000000000000000e+01 4.800000000000000000e+01 3.670500000000000096e+00 2.285498074686602195e+02 5.266798074686603286e+02 2.132671049319619347e-70 2.132671049319619347e-70
2.400000000000000000e+01 5.200000000000000000e+01 3.182380000000000209e+00 1.932418074686602267e+02 4.715098074686602558e+02 4.384321298675752238e-66 4.384321298675752238e-66
2.400000000000000000e+01 5.600000000000000000e+01 2.785439999999999916e+00 2.215878074686606851e+02 4.980918074686605905e+02 1.059132040409883742e-65 1.059132040409883742e-65
2.400000000000000000e+01 6.000000000000000000e+01 2.400999999999999801e+00 2.337038074686606706e+02 4.800198074686604741e+02 3.803566521812423714e-59 3.803566521812423714e-59
2.400000000000000000e+01 6.400000000000000000e+01 2.764250000000000096e+00 2.035678074686602486e+02 4.971158074686609325e+02 2.108106423368160412e-69 2.108106423368160412e-69
2.400000000000000000e+01 6.800000000000000000e+01 3.395630000000000148e+00 1.891438074686602704e+02 4.859238074686609252e+02 4.188636267758805640e-70 4.188636267758805640e-70
2.400000000000000000e+01 7.200000000000000000e+01 2.815059999999999896e+00 2.291878074686601394e+02 4.473458074686604959e+02 4.950203203593186559e-53 4.950203203593186559e-53
2.400000000000000000e+01 7.600000000000000000e+01 3.415379999999999860e+00 2.242138074686608888e+02 4.841378074686608670e+02 4.219406439108812666e-62 4.219406439108812666e-62
2.400000000000000000e+01 8.000000000000000000e+01 2.606500000000000039e+00 2.299478074686603577e+02 4.668938074686602704e+02 4.119653257197726798e-57 4.119653257197726798e-57
2.400000000000000000e+01 8.400000000000000000e+01 2.241379999999999928e+00 2.133518074686608088e+02 4.876218074686603359e+02 3.236361622822812052e-65 3.236361622822812052e-65
2.400000000000000000e+01 8.800000000000000000e+01 2.667380000000000084e+00 2.091378074686608670e+02 4.767258074686606051e+02 9.141867167652245297e-64 9.141867167652245297e-64
2.400000000000000000e+01 9.200000000000000000e+01 3.668000000000000149e+00 2.140838074686607797e+02 4.577158074686603868e+02 1.455506706575241789e-58 1.455506706575241789e-58
2.400000000000000000e+01 9.600000000000000000e+01 2.269190000000000040e+00 2.268878074686608670e+02 5.116278074686606487e+02 1.723953033094703986e-67 1.723953033094703986e-67
